	Aromanian	Asturian	Catalan (Castelló de la Plana)	Catalan (Central)	Catalan (Manises)	Catalan (Minorcan)	Catalan (Northwestern)	Catalan (Valencia)	Dalmatian	Emiliano (Carpigiano)	Emiliano (Ferrarese)	Emiliano (Reggiano)	Franco-Provençal	French	Friulian	Galician	Istro-Romanian	Italian	Ladin (Fassano)	Ladin (Gardenese)	Latin (Archaic)	Latin (Late Classical)	Ligurian (Genoa)	Ligurian (Rapallo)	Ligurian (Stella)	Lombard (Bergamo)	Lombard (Plesio)	Megleno-Romanian	Neapolitan	Occitan	Old French	Old Italian	Picard	Piedmontese (Barbania)	Piedmontese (Carmagnola)	Piedmontese (Lanzo Torinese)	Piedmontese (Turinese)	Piedmontese (Vercellese)	Portuguese	Romagnol	Romanian	Romansh (Grischun)	Romansh (Surmiran)	Romansh (Sursilvan)	Romansh (Vallader)	Sardinian (Campidanese)	Sardinian (Logudorese)	Sicilian (Catanian)	Sicilian (Messinese)	Sicilian (Palermitan)	Sicilian (Southeastern)	Spanish	Tuscan	Umbrian	Venetian (Bellunese)	Venetian (Primiero)	Venetian (Venice)	Walloon
LONG_2	lˈunɡu								luŋɡ	luŋɡ	luŋɡ	lɔŋɡ	lɔ̃	lɔ̃	luŋk	lˈoŋɡo	luŋɡ	lˈuŋɡo	loŋk	loŋk	ɫˈɔŋɡʊs	ɫˈɔŋɡʊs	lˈuŋɡu	lˈuŋɡu	lˈuŋɡu	loŋk	loŋk	lunk	lwˈoŋɡə	loŋk	lõŋk	lˈuŋɡo	lɔ̃	luŋɡ	luŋɡ	luŋɡ	luŋɡ	loːŋ		loŋɡ	luŋɡ	luŋ	luŋ	ljuŋ	luŋ	lˈoŋɡu	lˈoŋɡu	lˈɔŋɡu	lˈɔŋɡu	lwˈɔŋɡu	lwˈɔŋku		lˈuŋɡo	lˈoŋɡu	lɔŋk	lɔŋk	e̯ˈoŋɡo	lɔ̃
LONG_3																																							kõmpɾˈiðu																			
LOUSE_1																					pˈeːdɪs	pˈeːdɪs								pezˈu																												
LOUSE_2																									pjˈøʤʤu		pjøʧʧ																				preˈukku				pɾˈuʧʧu							
LOUSE_3											vdɔʧ																													bdɔʧ																		
LOUSE_4		pjˈojo	poʎ	poʎ	poʎ	poj	poʎ	poʎ		pjoːʧ		pjoːʧ	pjy~pjyː	pu		piˈoʎo			pˈoje	podl						pjøʧ					peˈoʎə		pu	puj	puj	puj	puj	pjøʧ	piˈoʎu			pluʎ	pluʎ	pluʎ	plwoʎ	priˈoɣu						pjˈoxo			pedˈɔʧo	pedˈɔʧo	peˈɔʧo~peˈoʧo	pøː
LOUSE_5																							piɡˈøʤʤu	piɡˈøʤʤu																																		
LOUSE_6	pidˈukʎu								pedˈoklo						pedˈɔli		pedˈukʎu	pidˈɔkkjo										pidˈukʎu	pəɾˈukkjə			pidˈɔkkjo									pədˈuke							piɾˈɔkkju~pidˈɔkkju	piɾˈɔkkju~pidˈɔkkju	piɾwˈɔkkju			pidˈɔkkjo	piðˈokkju				
MALE PERSON_1	bərbˈatŭ																											bərbˈat													bərbˈat																	
MALE PERSON_2																																mˈaskjo																	mˈaskulu	mˈaʃkulu								
MALE PERSON_3																	mˈuʃki																																									
MALE PERSON_4																				əl	wɪr	vɪr																																				
MALE PERSON_5																																														ˈommini	ˈommine				wˈɔmminu							
MALE PERSON_6		ˈome	ˈɔme	ˈɔmə	ˈɔme	ˈɔmu	ˈɔme	ˈɔme	om~jom	ˈɔm	ˈɔman	om	ˈomo	ɔm	ɔm	ˈɔme		wˈɔmo	om			ˈɔmoː	ˈɔmmu	ˈɔmmu	ˈɔmmu	øm	omm		ˈɔmmə	ˈɔme	ˈõmə	wˈɔmo	ɔ̃m	ˈɔm	ˈɔm	ˈɔm	ɔm	ˈoːmaŋ	ˈɔmɐ̃j̃	om		um	om	um	om			ˈɔmu					ˈɔmo	ˈɔme	ɔm	ɔm	ˈɔmo	ɔm
MALE PERSON_7																																																				ˈombɾe						
MANY_1																													assˈajə																			assˈai	assˈai	assˈai	assˈai							
MANY_2											parˈɛʧ																		paɾˈikkjə																													
MANY_3													bjɛ																													bler	bler	bja	bler													
MANY_4														boku																																												
MANY_5																																	ɡʁɑ̃mɛ̃																									bʀaːmɛ̃
MANY_6																														bɾavamˈeŋ																												
MANY_7																	majmˈunt																																									
MANY_8																			trop	trwep																																						
MANY_9										tant		taːnt			tanc			tˈanto								tˈanʧe	tˈaːnti							tˈaŋti	tˈaŋti	tˈaŋt	tˈaŋt	tˈaŋʧi															tˈanto	tˈantu	tˈaŋti	tˈaŋti	tˈaŋti	
MANY_10																							iŋmˈuʤʤu	mˈuʤʤu																																		
MANY_11	mˈultu	mˈunʧo	moɫt	moɫ	moɫt	moɫt	moɫ	moɫt	mwalt							mˈojto		mˈolto			mˈʊɫtʊs	mˈʊɫtʊs						mult				mˈolto							mˈũj̃tu		mult											mˈuʧo						
MANY_12																			nmˈuje															əŋmˈyʧ				aŋmˈyʧ																				
MANY_13																																								unmˈownt																		
MANY_14																																														mˈeða~mˈera	mˈedas											
MANY_15																														fˈɔɾso																												
MANY_16																	ʧˈuda																																									
MANY_17																															mẽj̃nt																											
MANY_18																									dibˈɛːli																																	
MOON_1	lˈunə	ʎˈuna	ʎˈuna	ʎˈunə	ʎˈuna	ʎˈunə	ʎˈunɛ	ʎˈuna	lˈojna	lˈuna	lˈuna	lˈuːna	lna	lyn	lˈune	lˈua	lˈuræ	lˈuna	lˈuna	lˈuna	ɫˈuːna	ɫˈuːna	lˈyŋŋa	lˈyŋŋa	lˈyːŋŋa	lˈyna	lˈyna	lˈunə	lˈunə	lˈyno	lỹnə	lˈuna	lœn	lˈyŋa	lˈyŋa	lˈyŋa	lˈyŋa	lˈyŋa	lˈuɐ	lˈowna	lˈunə	ʎˈinə	ʎˈiɲə	ʎˈinə	ʎˈynə	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna~ɰˈuna	lyn
MOUNTAIN_1	mˈunte	montˈaɲa	muntˈaɲa	muntˈaɲə	muntˈaɲa	muntˈaɲə	muntˈaɲɛ~montˈaɲɛ	muntˈaɲa	mwant	muntˈaɲa	muntˈaɲa	muntˈaːɲa	mɔ̃tˈaɲe	mɔ̃taɲ	mɔnt	montˈaɲa		montˈaɲɲa~mˈonte			moːns	moːns		muntˈaɲa		montˈaɲa	muntˈaɲa	mˈunti	muntˈaɲɲə	muntˈaɲo	mõntˈẽj̃ɲə	mˈonte~montˈaɲa	mɔ̃tɛ̃ɲ	muŋt~muŋtˈaɲa	muŋtˈaɲa	muŋtˈaɲa	muŋtˈaɲa	muŋtˈaːɲa	mõntˈɐɲɐ~mˈõntɨ	mownt~muntˈãɲa	mˈunte	muntˈoɲə	muntˈoɲə		muntˈoɲə	mˈɔnti	mˈonte	muntˈaɲɲa	mˈunti~muntˈaɲɲa	muntˈaɲɲa	muntˈaɲɲa	montˈaɲa	montˈaɲɲa~mˈonte	mˈonte	moŋtˈaɲa	moŋtˈaɲa	moŋtˈaɲa	mɔ̃taɲ
MOUNTAIN_2																			krˈepa	krəp																																						
MOUNTAIN_3																							brˈikku		brˈikku																																	
MOUNTAIN_4																	kˈodru																																									
MOUNTAIN_5																																												kwɔlm														
MOUTH_1	ɡˈurə																ɡˈuræ																								ɡˈurə																	
MOUTH_2		bˈoka	bˈoka	bˈokə	bˈoka	bˈokə	bˈokɛ	bˈoka	bwak	bˈɔka	bˈɔka	bˈɔka		buʃ	bˈɔce	bˈoka		bˈokka	bˈoʧa	bˈoʧa			bˈukka	bˈukka	bˈukka	bˈoka	bˈuka		vˈokkə	bˈuko	bˈoʧə	bˈokka	buk	bˈuka	bˈuka	bˈuka	bˈuka	bˈuka	bˈokɐ	bˈoka		bˈukə	bˈukə	bˈukə	bˈɔkə	bˈukka	vˈukka	vˈukka~ˈukka	bˈukka	vˈukka	vˈukka~ˈukka	bˈoka	bˈokka	vˈokka	bˈoka	bˈoka	bˈoka	buʧ
MOUTH_3																					oːs	oːs																																				
MOUTH_4																												rost																														
MOUTH_5													ɡrwɛ̃																																													
NAME_1	nˈumə	nˈome	nɔm	nɔm	nɔm	nɔm	nɔm	nɔm	nawŋ~nam	nɔm	nom	nɔm	nɔ̃	nɔ̃	nɔŋ	nˈome	lˈume	nˈome	inˈom	inwˈem	nˈoːmɛn	nˈoːmɛn	nˈumme	nˈumme	nˈumme	nɔm	nomm	nˈumi	nˈɔmmə	num	nõm	nˈome	nɔ̃	nɔm	nɔm	nɔm	nɔm	nɔːm	nˈomɨ	nom	nˈume	num	nom	num	nom	nˈɔmini		nˈɔmu	nˈumi	nwˈɔmu~nwˈɔmmu	nˈɔmi	nˈombɾe	nˈome	nˈome	nˈɔme	nˈɔme	nˈɔme	nɔ̃
NAME_2																																															lˈummene											
NEAR_1									alˈiʧ																																						akkˈurʦʦu											
NEAR_2	aprˈo̯ape		apɾˈɔp	əpɾˈɔp	pɾɔp	əpɾˈɔp	apɾˈɔp	pɾɔp					pre	pʁɛ		pɾˈɛto	prˈope				prˈɔpɛ	prˈɔpɛ						prˈo̯api		pɾˈɔʧe	prɛs	prˈɛsso	pʁe								aprˈo̯ape																	tupʀɛ
NEAR_3																																							pˈɛɾtu																			
NEAR_4																																													dəʃtrˈuʃ													
NEAR_5		θˈeɾka														θˈeɾka																																				θˈeɾka						
NEAR_6												arˈɛjnt																																														
NEAR_7																																															akˈante											
NEAR_8																																							pɾˈɔsimu																			
NEAR_9																			daveʒˈiŋ	dawʒˈiŋ														davzˈiŋ		davzˈiŋ	avzˈiŋ																					
NEAR_10											vsin	vzejn						viʧˈino					veʒˈiːn	viʒˈin	viʒˈin	izˈi	vizˈiŋ		viʃˈinə~beʃˈinə						vzˈiŋ			vziːŋ		bzẽn						biʒinu		viʧˈinu	vɨʧˈinu	viʧˈinu	viʧˈinu		viʧˈino	viʧˈinu	vizˈiŋ	vezˈiŋ	visˈiŋ	
NEAR_11										zvɛjn																																																
NEAR_12																																										dəmənˈajvəl	mənˈevəl	dəmənˈɛjvəl														
NEAR_13															dˈɔnɟe																																											
NEAR_14																																												dətjˈer														
NECK_1	ɡˈuʃe																											ɡˈuʃə																		ʦˈuɣu												
NECK_2																																									ɡɨt																	
NECK_3		peskwˈeθo														peskˈɔθo																							pɨʃkˈosu																			
NECK_4																																										kuljˈeʦ	kuljˈeʦ	kuljˈeʦ	kulˈøʦ													
NECK_5			kɔʎ	kɔʎ	kɔʎ	kɔj	kɔʎ	kɔʎ	kwal	kɔːl	kɔl	kɔːl	ku~kuː	ku	kwɛl			kˈɔllo	kɔl	kɔl	kˈɔɫɫũ	kˈɔɫɫũ	kˈøllu	kˈɔllu	kˈoːllu	kɔl	kɔll		kwˈollə	kɔw~kuj	kol	kˈɔllo	kɔ	kɔl	kɔl	kɔl	kɔl	kɔl		kɔl							kˈoɖɖu	kˈɔɖɖu	kˈɔɖɖu	kwˈɔɖɖu	kwˈɔɖɖu	kwˈeʎo	kˈɔllo	kˈollu	kɔl	kɔl	kˈɔe̯o	kõː
NECK_6																	ʧerbˈiʧe																																									
NEW_1	now	nwˈeu	nɔw	nɔw	nɔw	nɔw	nɔw	nɔw	nuf~nwaf	noːv	nov	noːv	novˈe	nuvo	ɲuːf	nˈɔβo	nov	nwˈɔvo	nef	nwef	nˈɔwʊs	nˈɔvʊs	nˈøvu	nˈøːvu	nˈøːvu	nøf	nøːf	now	nwˈovə	nuvˈɛw	nˈovel	nwˈɔvo	nuvjø	nøv	nøw	nøv	nøv	nøf	nˈovu	nɔə̯v	now	nof	nof	nɛjf	nowf	now	nˈovu	nˈɔvu	nˈɔvu	nwˈɔvu	nˈɔvu	nwˈeβo	nˈɔvo	nˈɔu	nˈovo	nɔw	nˈovo	noveː~nyː
NIGHT_1	nˈo̯apte	nwˈeʧe	nit	nit	nit	nit	nit	nit	nwat	nɔːt	nɔt	nɔːt~nˈɔːta	ne	nɥi	ɲɔt	nˈojte	nˈopte	nˈɔtte	net	nwet	nɔks	nɔks	nˈøtte	nˈøtte	nˈøʧʧe	nøʧ	nɔʧʧ	nˈo̯apti	nˈɔttə	nɥe~nˈiwe~niw	nɥit	nˈɔtte	nɥi	nøjt	nøjt	nøjt	nøjt	nøʧ	nˈojtɨ	nˈɔta	nˈo̯apte	noɕ	noc	noɕ	not	nˈɔtti	nˈotte	nˈɔtti	nˈutti	nwˈɔtti	nˈɔtti	nˈoʧe	nˈɔte	nˈɔtte	nɔt	nɔt	nˈɔte	nyt
NOSE_1	nˈare	nˈaɾiθ	nas	nas	nas	nas	nas	nas	nwos	nɛːz	nas	nɛːs	naː	ne	naːs	naɾˈiθ	nɒs	nˈaso	nɛs	nɛs	nˈaːssũ	nˈaːssʊs	nˈazu	nˈazu	nˈaːzu	nas	nas	nas	nˈasə	nas	nes	nˈaso	naz	nas	naz	nas	nas	nas	nɐɾˈiʃ	neə̯z	nas	nas	nas	nas	nas	nˈazu	nˈasu	nˈasu	nˈaska	nˈasu	nˈasu	naɾˈiθ	nˈaso	nˈasu	nas	nas	nˈazo	ne
NOT_1																																		pa	pa		pa																					
NOT_2													nepaː~nepaːz	nəpa																	nəpas		npwɛ̃																									
NOT_3																				nenˈia										nani																												nynɛ̃
NOT_4	nu	noŋ	no	no	no	no	no	no	noŋ~no						nɔ	noŋ	nu	non	no		noːn	noːn	nu	nu	nɛ~nu			nu	nun	nuŋ		non		nɛŋ	nɛŋ	nɛŋ	nɛŋ	neːŋ	nɐ̃w̃	n	nu				nu	nɔ	non	nɔ~nun	nɔ	nɔ	nun	no	un	non	no	no	no	
NOT_5																																										beɕ	bec	buk~bukə														
NOT_6											brˈiza	mˈia														mˈia	mˈiɲa																															
NOT_7										nɔmˈia																																																
ONE_1	ˈunŭ	uŋ	un	un	un	un	un	un	jojŋ	un	un	uːn~vɔn	jɔ̃~jɔ̃n	œ̃	uŋ	uŋ	ur	ˈuno	uŋ	uŋ	ˈuːnʊs	ˈuːnʊs	uŋ	yŋ	yːŋ	y	vyŋ	un	ˈunə	yŋ	ỹn	ˈuno	œ̃	yŋ	yŋ	yŋ	yŋ	jyŋ	ũ	own	un	en	en	in	yn	ˈunu	ˈunu	ˈunu	ˈunu	ˈunu	ˈunu	un	ˈuno	ˈunu	ˈuno	uŋ	ˈuno	ɛ̃
PERSON_1																																														ˈommini	ˈommine											
PERSON_2	ˈomŭ	ˈome	ˈɔme	ˈɔmə	ˈɔme	ˈɔmu	ˈɔme	ˈɔme	om~jom	ɔm		om	ˈomo	ɔm	ɔm	ˈɔme	om	wˈɔmo	om	wˈɔmo	hˈɔmoː	ˈɔmoː	ˈɔmmu	ˈɔmmu		øm	omm	wom		ˈɔme	ˈõmə	wˈɔmo	ɔ̃m	ˈɔm	ˈɔm	ˈɔm	ɔm	ˈoːmaŋ	ˈɔmɐ̃j̃		om				umˈan								ˈɔmo	ˈɔmu	ɔm	ɔm	ˈɔmo	
PERSON_3																																																				ˈombɾe						
PERSON_4																																																										ʤɛ̃
PERSON_5					peɾsˈona																																persˈoŋa																					
PERSON_6																																										kərʃɕˈawn	kərʃcˈaŋ	kərʃɕˈawn														
PERSON_7																									kristjˈaŋ				krəstjˈanə																			kɾistjˈanu	kɾɨstjˈanu	kɾiʃtjˈanu	kɾiʃtjˈanu							
PERSON_8											stjan																													sʧãn																		
RAIN (PRECIPITATION)_1												ˈaːkva~ˈaːkwa											ˈɛːɡwa		ˈɛːɡwa	ˈakkwa	ˈakkwa																			ˈabba				ˈakkwa	ˈakkwa							
RAIN (PRECIPITATION)_2																																																kjuvˈuta	kjuvˈuta									
RAIN (PRECIPITATION)_3																																										pljˈɛvʤə	pljˈɛvʤə	pljˈɛvʤə														
RAIN (PRECIPITATION)_4																		pjˈɔʤʤa											kjˈɔʤʤə			pjˈɔʤʤa															prˈoɡida						pjˈɔʤʤa	pjˈɔɟɟa				
RAIN (PRECIPITATION)_5		ʎˈubja														ʧˈojβa								pˈuja															ʃˈuvɐ													ʎˈuβja						
RAIN (PRECIPITATION)_6	plˈo̯aje		pɫˈuʤa	pɫˈuʒə	pɫˈuʧa	pɫˈuʒə	pɫˈuʒɛ	pɫˈuʧa	plovaja~pluv	pjˈova	pjˈɔva		pʎˈoðe	plɥi	plˈɔje~plˈɔe		plˈoje		pjˈevja	plwˈeja	pɫˈʊwɪa	pɫˈʊvja						plˈo̯ajə		plɥˈɛjo	plɥˈiə		plœv	pjˈøva	pjˈøva	pjˈøva	pjˈøva	pjˈɔva		pjˈuva	plˈo̯aje				plˈøvʤə										pjˈova	pjˈova	pjˈɔva~pjˈova	plyːf
RED_1				bəɾmˈɛʎ		vəɾmˈɛj										beɾmˈeʎo																							vɨɾmˈɐʎu																			
RED_2																																														arrˈubju	rˈuvju											
RED_3	arˈoʃŭ		rɔʧ		rɔʧ		rɔʧ	rɔʧ	raws~rwas	rɔs	ros	rɔs	rˈoðo	ʁuʒ	rɔs		rˈojsu	rˈosso					rˈussu	rˈuʒu	rˈussu	ros	russ	roʃ	rˈussə	ʀˈuʤe	rˈoʤə	rˈosso	ʁuʃ	rus	rus	rus	rus	rus		roz	rˈoʃu							rrˈussu	rrˈussu	ʐˈussu	ʐˈussu	rˈoxo	rˈosso	rˈuʃʃu	ros	ros	rˈoso	ʀuʧ
RED_4																					rˈʊbɛr																																					
RED_5																			kˈeʧeŋ	kwˈeʧuŋ																						kˈoʧən	kˈoʧən	ɕjˈeʧən	kˈoʧən													
RED_6		koʎoɾˈao																																																								
ROAD_1	kˈale								kal								kˈɒle																																									
ROAD_2		kamˈiŋ	kamˈi	kəmˈi	kamˈi	kəmˈi	kamˈi	kamˈi								kamˈiɲo														kamˈiŋ																						kamˈino						
ROAD_3																												drum													drum																	
ROAD_4																					wˈɪa	vˈɪa									vˈojə											vˈiə	vˈejə	vˈiə	vˈiə													võːj
ROAD_5													rˈota	ʁut																			ʁut															ʂɽˈata	ʂɽˈata	ʂɽˈata	ʂɽˈata							
ROAD_6										strˈɛda	strˈada	strˈɛːda			strˈade			strˈada	ʃtrˈɛda	ʃtrˈɛda			strˈadda	strˈadda	ʃtrɔ	strˈada	ʃtrˈada		stɾˈatə			strˈada		stra	stra	stra	stra	stra	iʃtɾˈaðɐ	streə̯							istrˈada						strˈada	ʃtrˈada	strˈaða	strˈaða	strˈada	
ROAD_7																																														arrˈuɣa												
ROOT_1																	kˈoren											kˈorin																														
ROOT_2	arədəʦˈinə																																								rədəʧˈinə																	
ROOT_3																								radˈiʧi																																		
ROOT_4																																																										ʀysineːj~ʀsineːj
ROOT_5													rasˈina	ʁasin																ʀasˈino	raʦˈĩnə		ʁaʃɛn														rajɡˈina											
ROOT_6												jarˈiːsa																																									bˈarba					
ROOT_7		raˈiθ			raˈiɫ			raˈiɫ~araˈiɫ	radˈajka	raiːz	radˈis	raˈiːza				raˈiθ		radˈiʧe		ravˈiza	rˈaːdiːks	rˈaːdiːks				raˈis	radˈiːs		rˈaɾəkə~rˈaɾikə~rˈaɾiʃə			radˈiʧe					radˈis~rajs	radˈiːs	ʁɐˈiʃ	radˈiza		rəʤˈiʃ		rəʤˈiʃ	rəʤˈiʃ			rrˈadika	rrˈadika	ʐˈaɾika	ʐˈaɾika	raˈiθ		rˈadika	raðˈiza	rˈaðis	raˈiza	
ROOT_8			arˈɛɫ	ərˈeɫ~reɫ		rɛɫ	arˈeɫ~reɫ												rejʃ				rˈejʒa		rˈɛːjʒe									rɛjs	rɛjz	rɛjs							rɛjʃ															
ROOT_9															lidrˈiːs																																											
ROOT_10																																														arrˈeʒini												
ROUND_1	ɡurɡuʎˈe̯atŭ																											ɡurɡuʎˈat																														
ROUND_2			reðˈo	ruðˈo	reðˈo	rəðˈo	roðˈo~reðˈo	reðˈo																						ʀedˈuŋ																												
ROUND_3		redˈondo								rotˈɔnd~tɔnd	tond	ardˈɔnd~rutˈɔnd~tˈɔnd				reðˈondo	tond	rotˈondo~tˈondo			rʊtˈʊndʊs	rʊtˈʊndʊs	rjˈuŋdu	rjˈuŋdu	rjˈuŋdu	rotˈont			tˈunnə~rutˈunnə	ʀund		tˈondo		rutˈuŋd	rutˈuŋd	rutˈuŋd	rutˈuŋd~rjuŋd	rutˈoːŋt	ʁɨðˈõndu	tond	rotˈund					tˈundu	tˈundu	tˈunnu	tˈunnu	tˈunnu	tˈunnu	reðˈonðo	tˈondo	tˈonnu	tˈoŋdo	tˈoŋdo	tˈoŋdo	
ROUND_4																											redˈuːnt															rədˈunt	rədˈɔnt	rədˈunt	rədwˈɔnt													
ROUND_5													rjɔ̃	ʁɔ̃	tarˈɔnt				torˈon	turˈont											reˈõnt		ʁɔ̃																									ʀɔ̃
ROUND_6	arukutˈosŭ																																																									
SALT_1	sˈare	sal	saɫ	saɫ	saɫ	saɫ	saɫ	saɫ	swal	sɛːl	sal	sɛːl	saː	sɛl	saːl	sal	sˈɒre	sˈale	sɛl	sɛl	saːɫ	saːɫ	saː	saː	soː	sal	sˈaa	sˈari	sˈalə	saw	seːl	sˈale	se	sal	sal	sal	sal	sal	saɫ	seə̯l	sˈare	sal	sal	sal	sal	sˈali	sˈale	sˈali	sˈalɨ	sˈali	sˈali	sal	sˈale	sˈale	sal	sal	sal	se
SAND_1	arˈinə	aɾˈena	aɾˈena		aɾˈena	əɾˈɛnə	aɾˈenɛ	aɾˈena								aɾˈea					harˈeːna	arˈeːna	ˈɛːŋŋa						rˈena		arˈẽj̃nə	rˈena							ɐɾˈɐjɐ							arˈɛna	rena	rrˈina	rrˈina	ʐˈina	ʐˈina	aɾˈena	rˈena					
SAND_2									salbwˈoŋ								salbˈun																																									
SAND_3															savalˈɔŋ				saolˈoŋ	sablˈoŋ												sabbjˈone								sabjˈown		səblˈun	səvlˈuŋ	səblˈun	səblˈun~siblˈun													
SAND_4		sˈable		sˈorə						sˈabja	sˈaːbja	sˈabja	sˈabʎa	sɑbl				sˈabbja						sˈabbja	sˈaːbbja	sˈabbja	sˈabja			sˈablo			sab	sˈabja	sˈabja	sˈabja	sˈabja	sˈabja																sˈabbja	sˈabja	sˈabja	sˈabja	saːp
SAND_5																												pisˈok																														
SAND_6																																									nisˈip																	
SAY_1	aspˈunŭ																											spun													aspˈune																	
SAY_2																																														naj	nˈarrere~narˈare											
SAY_3	ʒˈɨkŭ								dˈekro																			zik																														
SAY_4		diθˈiɾ	diɾ	di	diɾ	di	di	diɾ		diːr	dir	diːr	dˈire	diʁ	diː	diθˈiɾ	zˈiʧe	dˈire	dir	di	dˈe̝ːkɛrɛ	dˈiːkɛrɛ	di	di	di	di	di		dˈiʃəɾə	dˈiɾe	dˈirə	dˈiʧere~dˈire	diʁ	di	di	di	di	diː	dizˈeɾ	di	azˈiʧe	dir	dɛkr	dir	dir			dˈiɾi~dˈiʧiɾi	dˈiɾɨ	ɾˈiɾi~dˈiɾi	ɾˈiɾi	deθˈiɾ	di	di	dir	dir	dir	diːʀ
SEE_1	vˈedŭ	beɾ	vˈɛwɾe	bˈɛwɾə	bˈoɾe	vˈɛwɾə	bˈɛwɾe	bˈoɾe	vedˈar	vˈɛder	vˈɛdar	vˈɛder	vi	vwaʁ		beɾ	vedˈæ	vedˈere	vedˈer		wɪdˈeːrɛ	vɪdˈeːrɛ	vˈedde	vˈedde	vjɛj	ɛt	vedˈɛ	vet	vəɾˈɛ~vəɾˈe	vˈɛjɾe	veˈojr	vedˈere	viʁ	vˈəde	vˈəde	vˈədi	vˈəde	vˈøɡi	veɾ	vdeː~avdˈeː	avedˈe̯a	vəzˈajr	vɛkr	vəzˈer	vəʦˈer~vərˈer	bˈiri~bˈiði	bˈiere	vˈidiɾi	vˈidɨɾɨ	vˈiɾiɾi	vˈiʐi	beɾ	vedˈere	vedˈe	vˈeðer	vˈeðer	vˈɛder~vˈeder~vedˈer~vˈedar	vɛj
SEE_2															vjˈɔdi																																											
SEE_3																				udˈəj																																						
SEE_4																																					sʧarˈɛ																					
SEED_1	simˈinʦə	simjˈente							semjˈanʦ	semˈɛjnsa	smɛnt	smˈɛjnsa~smˈɛjnta			semˈɛnʧe	semˈente	semˈinʦæ	semˈente	səmˈenʦa	sumˈənʦa					semˈɛːŋʦa	sˈomesa	sumˈenʦa	simˈinʦə	səmmˈɛntə~səmmˈɛnʦə		sẽmˈãnʦə	semˈenʦa		smɛns	smenz	smɛns	smɛns	samnˈɛ	sɨmˈẽntɨ	smˈẽnta	səmˈɨnʦə							simˈɛnʦa	simˈɛnʦa	simjˈɛnʦa	simˈɛnʦa	semˈiʎa			semˈɛŋθa			
SEED_2																		sˈeme			sˈeːmɛn	sˈeːmɛn	sˈemme	sˈemi								sˈeme										sem	sem	sem	sem	sˈɛmmini	sˈemmene						sˈeme	sˈeme		sem	sˈeme~sˈema	
SEED_3			ʎavˈoɾ	ʎəβˈo	ʎaβˈoɾ	ʎəvˈo	ʎaβˈo~ʎaˈo	ʎaβˈoɾ																																																		
SEED_4													ɡrˈãna	ɡʁɛn																ɡɾˈano			ɡʁɛ̃n																									ɡʀɛ̃n
SHORT_1																					brˈɛwɪs	brˈɛvɪs																																				
SHORT_2	skˈurtu	kˈuɾtjo~kˈoɾto	kuɾt	kuɾt	kuɾt	kuɾt	kuɾt~kuɾ	kuɾt	kwart	kurt	kurt	kuːrt	ko	kuʁ	kurt	kˈuɾto	skurt	kˈorto	kurt	kurt			kˈurtu	kˈyrtu	kˈyrtu	kørt	kyːrt		kˈurtə	kuɾt	kort	kˈorto	kuʁ	kyrt	kyrt	kyrt	kyrt	kørt	kˈuɾtu	kurt	skurt	kurt	kurt	kwort	kwort	krˈuʦʦu	kˈurʦu	kˈuɾtu	kˈuttu	kˈuɾtu	kˈuɾtu	kˈoɾto	kˈorto	kˈurtu	kurt	kurt	kˈurto	kuːʀ
SHORT_3																												kus																														
SIT_1																			ˈesersentˈa~ˈesersentˈaʒˈu	vˈeʃtərsəntˈa																																						
SIT_2					estˈaɾasentˈat										staːsentˈaːt																								iʃtˈaɾsẽntˈaðu													estˈaɾsentˈaðo					stˈarseŋtˈa	
SIT_3																													stˈaassəttˈatə																													
SIT_4													ˈetreaʃtˈaː																																													
SIT_5																															seˈojr~saseˈojr																											
SIT_6																									setˈɛ			ʃɔt								stˈe																						
SIT_7	ʃˈedŭ								sedwˈor	sˈeder		sˈeːder					ʃedˈæ	sedˈere			sɛdˈeːrɛ	sɛdˈeːrɛ										sedˈere								zdeː	aʃedˈe̯a						sˈedere							sedˈe				
SIT_8			sˈɛwɾe	sˈɛwɾə		sˈɛwɾə	sˈɛwɾe																																			sˈesər		sˈesər	sˈɛʦər	sˈɛʦʦi~sˈiʦʦi												
SIT_9																																																					sjˈɛde					
SIT_10																							ˈeːsesetˈɔw						assəttˈa																													
SIT_11														ɛtʁasi																			ɛtasi																									ɛsasiː
SIT_12																														ˈɛstɾeasetˈa				stˈesɛtˈa	stˈese		stˈɛsetˈa	satˈɛsi																				
SIT_13									sentwˈor																																		ʧəntˈar															
SIT_14		sentˈase						sentˈaɾse			santˈaras					sentˈaɾse								settˈase		sentˈasˈo																						assittˈaɾisi~sittˈaɾisi	sɨttˈaɾɨsɨ	assittˈaɾisi	assittˈaɾisi				seŋtˈarsedo	seŋtˈarse	seŋtˈarse	
SIT_15																											setˈasʤˈu																															
